2023/10/12 22:53:57.448, 17.24 W, 32
2023/10/12 22:53:57.949, 17.26 W, 32
2023/10/12 22:53:58.450, 17.26 W, 32
2023/10/12 22:53:58.950, 17.26 W, 32
2023/10/12 22:53:59.452, 17.26 W, 32
2023/10/12 22:53:59.953, 17.19 W, 32
2023/10/12 22:54:00.454, 17.19 W, 32
2023/10/12 22:54:00.955, 17.17 W, 32
2023/10/12 22:54:01.456, 17.17 W, 32
2023/10/12 22:54:01.957, 17.25 W, 32
2023/10/12 22:54:02.458, 17.25 W, 32
2023/10/12 22:54:02.959, 17.30 W, 32
2023/10/12 22:54:03.460, 17.30 W, 32
2023/10/12 22:54:03.961, 17.27 W, 32
2023/10/12 22:54:04.462, 17.27 W, 32
2023/10/12 22:54:04.963, 17.16 W, 32
2023/10/12 22:54:05.464, 17.16 W, 32
2023/10/12 22:54:05.965, 17.16 W, 32
2023/10/12 22:54:06.466, 17.16 W, 32
2023/10/12 22:54:06.967, 17.24 W, 32
2023/10/12 22:54:07.468, 17.24 W, 32
2023/10/12 22:54:07.969, 17.25 W, 32
2023/10/12 22:54:08.470, 17.25 W, 32
2023/10/12 22:54:08.971, 17.26 W, 32
2023/10/12 22:54:09.472, 17.26 W, 32
2023/10/12 22:54:09.973, 17.25 W, 32
2023/10/12 22:54:10.474, 17.25 W, 32
2023/10/12 22:54:10.976, 17.26 W, 32
2023/10/12 22:54:11.477, 17.26 W, 32
2023/10/12 22:54:11.978, 17.32 W, 32
2023/10/12 22:54:12.479, 17.32 W, 32
2023/10/12 22:54:12.980, 17.34 W, 32
2023/10/12 22:54:13.481, 17.34 W, 32
2023/10/12 22:54:13.982, 17.32 W, 32
2023/10/12 22:54:14.483, 17.32 W, 32
2023/10/12 22:54:14.984, 17.28 W, 32
2023/10/12 22:54:15.485, 17.28 W, 32
2023/10/12 22:54:15.986, 17.31 W, 32
2023/10/12 22:54:16.487, 17.31 W, 32
2023/10/12 22:54:16.988, 17.25 W, 32
2023/10/12 22:54:17.489, 17.25 W, 32
2023/10/12 22:54:17.990, 17.18 W, 32
2023/10/12 22:54:18.491, 17.18 W, 32
2023/10/12 22:54:18.992, 17.18 W, 32
2023/10/12 22:54:19.494, 17.18 W, 32
2023/10/12 22:54:19.995, 17.24 W, 32
2023/10/12 22:54:20.496, 17.24 W, 32
2023/10/12 22:54:20.997, 17.32 W, 32
2023/10/12 22:54:21.498, 17.32 W, 32
